Año;Trimestre;Valor;Régimen;CPRO;Provincia;Comunidad_Autónoma;CODAUTO
2025;2;1081.4;Protegida;26;Rioja, La;Rioja, La;17
2025;3;1099.8;Protegida;26;Rioja, La;Rioja, La;17
2025;4;1079.9;Protegida;26;Rioja, La;Rioja, La;17
2026;1;1096.2;Protegida;26;Rioja, La;Rioja, La;17
2026;2;1087.1;Protegida;26;Rioja, La;Rioja, La;17
1995;1;588.6;Libre;26;Rioja, La;Rioja, La;17
1995;2;598.4;Libre;26;Rioja, La;Rioja, La;17
1995;3;594.2;Libre;26;Rioja, La;Rioja, La;17
1995;4;631.9;Libre;26;Rioja, La;Rioja, La;17
1996;1;625;Libre;26;Rioja, La;Rioja, La;17
1996;2;612.4;Libre;26;Rioja, La;Rioja, La;17
1996;3;622.2;Libre;26;Rioja, La;Rioja, La;17
1996;4;599.8;Libre;26;Rioja, La;Rioja, La;17
1997;1;629.1;Libre;26;Rioja, La;Rioja, La;17
1997;2;611;Libre;26;Rioja, La;Rioja, La;17
1997;3;615.2;Libre;26;Rioja, La;Rioja, La;17
1997;4;613.8;Libre;26;Rioja, La;Rioja, La;17
1998;1;601.2;Libre;26;Rioja, La;Rioja, La;17
1998;2;611;Libre;26;Rioja, La;Rioja, La;17
1998;3;630.5;Libre;26;Rioja, La;Rioja, La;17
1998;4;638.9;Libre;26;Rioja, La;Rioja, La;17
1999;1;680.9;Libre;26;Rioja, La;Rioja, La;17
1999;2;713;Libre;26;Rioja, La;Rioja, La;17
1999;3;710.2;Libre;26;Rioja, La;Rioja, La;17
1999;4;728.4;Libre;26;Rioja, La;Rioja, La;17
2000;1;755;Libre;26;Rioja, La;Rioja, La;17
2000;2;798.3;Libre;26;Rioja, La;Rioja, La;17
2000;3;812.3;Libre;26;Rioja, La;Rioja, La;17
2000;4;815.1;Libre;26;Rioja, La;Rioja, La;17
2001;1;880.8;Libre;26;Rioja, La;Rioja, La;17
2001;2;914.4;Libre;26;Rioja, La;Rioja, La;17
2001;3;933.9;Libre;26;Rioja, La;Rioja, La;17
2001;4;957.7;Libre;26;Rioja, La;Rioja, La;17
2002;1;1015;Libre;26;Rioja, La;Rioja, La;17
2002;2;1038.8;Libre;26;Rioja, La;Rioja, La;17
2002;3;1044.4;Libre;26;Rioja, La;Rioja, La;17
2002;4;1079.3;Libre;26;Rioja, La;Rioja, La;17
2003;1;1131.1;Libre;26;Rioja, La;Rioja, La;17
2003;2;1174.4;Libre;26;Rioja, La;Rioja, La;17
2003;3;1142.2;Libre;26;Rioja, La;Rioja, La;17
2003;4;1192.6;Libre;26;Rioja, La;Rioja, La;17
2004;1;1248.5;Libre;26;Rioja, La;Rioja, La;17
2004;2;1255.5;Libre;26;Rioja, La;Rioja, La;17
2004;3;1234.5;Libre;26;Rioja, La;Rioja, La;17
2004;4;1286.3;Libre;26;Rioja, La;Rioja, La;17
2005;1;1398.1;Libre;26;Rioja, La;Rioja, La;17
2005;2;1392.5;Libre;26;Rioja, La;Rioja, La;17
2005;3;1427.5;Libre;26;Rioja, La;Rioja, La;17
2005;4;1457.5;Libre;26;Rioja, La;Rioja, La;17
2006;1;1558.9;Libre;26;Rioja, La;Rioja, La;17
2006;2;1591;Libre;26;Rioja, La;Rioja, La;17
2006;3;1629.4;Libre;26;Rioja, La;Rioja, La;17
2006;4;1600.8;Libre;26;Rioja, La;Rioja, La;17
2007;1;1600;Libre;26;Rioja, La;Rioja, La;17
2007;2;1593.4;Libre;26;Rioja, La;Rioja, La;17
2007;3;1588.2;Libre;26;Rioja, La;Rioja, La;17
2007;4;1620.8;Libre;26;Rioja, La;Rioja, La;17
2008;1;1644.2;Libre;26;Rioja, La;Rioja, La;17
2008;2;1616.2;Libre;26;Rioja, La;Rioja, La;17
2008;3;1561.7;Libre;26;Rioja, La;Rioja, La;17
2008;4;1525.3;Libre;26;Rioja, La;Rioja, La;17
2009;1;1533.7;Libre;26;Rioja, La;Rioja, La;17
2009;2;1556.7;Libre;26;Rioja, La;Rioja, La;17
2009;3;1539.3;Libre;26;Rioja, La;Rioja, La;17
2009;4;1532.3;Libre;26;Rioja, La;Rioja, La;17
2010;1;1498.8;Libre;26;Rioja, La;Rioja, La;17
2010;2;1516.9;Libre;26;Rioja, La;Rioja, La;17
2010;3;1501.6;Libre;26;Rioja, La;Rioja, La;17
2010;4;1463.8;Libre;26;Rioja, La;Rioja, La;17
2011;1;1463.8;Libre;26;Rioja, La;Rioja, La;17
2011;2;1433.1;Libre;26;Rioja, La;Rioja, La;17
2011;3;1388.7;Libre;26;Rioja, La;Rioja, La;17
2011;4;1347;Libre;26;Rioja, La;Rioja, La;17
2012;1;1347.7;Libre;26;Rioja, La;Rioja, La;17
2012;2;1347.7;Libre;26;Rioja, La;Rioja, La;17
2012;3;1307.2;Libre;26;Rioja, La;Rioja, La;17
2012;4;1307.2;Libre;26;Rioja, La;Rioja, La;17
2013;1;1234;Libre;26;Rioja, La;Rioja, La;17
2013;2;1174.8;Libre;26;Rioja, La;Rioja, La;17
2013;3;1141.9;Libre;26;Rioja, La;Rioja, La;17
2013;4;1092.8;Libre;26;Rioja, La;Rioja, La;17
2014;1;1100.6;Libre;26;Rioja, La;Rioja, La;17
2014;2;1118;Libre;26;Rioja, La;Rioja, La;17
2014;3;1092.4;Libre;26;Rioja, La;Rioja, La;17
2014;4;1061.9;Libre;26;Rioja, La;Rioja, La;17
2015;1;1095.4;Libre;26;Rioja, La;Rioja, La;17
2015;2;1103.8;Libre;26;Rioja, La;Rioja, La;17
2015;3;1124.3;Libre;26;Rioja, La;Rioja, La;17
2015;4;1096;Libre;26;Rioja, La;Rioja, La;17
2016;1;1072.4;Libre;26;Rioja, La;Rioja, La;17
2016;2;1103.1;Libre;26;Rioja, La;Rioja, La;17
2016;3;1067.2;Libre;26;Rioja, La;Rioja, La;17
2016;4;1098.3;Libre;26;Rioja, La;Rioja, La;17
2017;1;1076.6;Libre;26;Rioja, La;Rioja, La;17
2017;2;1100.9;Libre;26;Rioja, La;Rioja, La;17
2017;3;1071.7;Libre;26;Rioja, La;Rioja, La;17
2017;4;1078;Libre;26;Rioja, La;Rioja, La;17
2018;1;1078.7;Libre;26;Rioja, La;Rioja, La;17
2018;2;1110.9;Libre;26;Rioja, La;Rioja, La;17
2018;3;1136;Libre;26;Rioja, La;Rioja, La;17
2018;4;1129.7;Libre;26;Rioja, La;Rioja, La;17
2019;1;1128.6;Libre;26;Rioja, La;Rioja, La;17
2019;2;1088.1;Libre;26;Rioja, La;Rioja, La;17
2019;3;1073.6;Libre;26;Rioja, La;Rioja, La;17
2019;4;1108.4;Libre;26;Rioja, La;Rioja, La;17
2020;1;1102.7;Libre;26;Rioja, La;Rioja, La;17
2020;2;1077;Libre;26;Rioja, La;Rioja, La;17
2020;3;1089.9;Libre;26;Rioja, La;Rioja, La;17
2020;4;1111.4;Libre;26;Rioja, La;Rioja, La;17
2021;1;1079;Libre;26;Rioja, La;Rioja, La;17
2021;2;1089.3;Libre;26;Rioja, La;Rioja, La;17
2021;3;1110.6;Libre;26;Rioja, La;Rioja, La;17
2021;4;1099.7;Libre;26;Rioja, La;Rioja, La;17
2022;1;1128.8;Libre;26;Rioja, La;Rioja, La;17
2022;2;1155.4;Libre;26;Rioja, La;Rioja, La;17
2022;3;1132.4;Libre;26;Rioja, La;Rioja, La;17
2022;4;1142.1;Libre;26;Rioja, La;Rioja, La;17
2023;1;1166.1;Libre;26;Rioja, La;Rioja, La;17
2023;2;1184.4;Libre;26;Rioja, La;Rioja, La;17
2023;3;1213.9;Libre;26;Rioja, La;Rioja, La;17
2023;4;1196.6;Libre;26;Rioja, La;Rioja, La;17
2024;1;1232.3;Libre;26;Rioja, La;Rioja, La;17
2024;2;1209.8;Libre;26;Rioja, La;Rioja, La;17
2024;3;1224.1;Libre;26;Rioja, La;Rioja, La;17
2024;4;1262.3;Libre;26;Rioja, La;Rioja, La;17
2025;1;1303.7;Libre;26;Rioja, La;Rioja, La;17
2025;2;1317.3;Libre;26;Rioja, La;Rioja, La;17
2025;3;1351.6;Libre;26;Rioja, La;Rioja, La;17
2025;4;1367.2;Libre;26;Rioja, La;Rioja, La;17
2026;1;1440;Libre;26;Rioja, La;Rioja, La;17
2026;2;1476.8;Libre;26;Rioja, La;Rioja, La;17
2005;1;838.2;Protegida;35;Palmas, Las;Canarias;5
2005;2;843.6;Protegida;35;Palmas, Las;Canarias;5
2005;3;873.5;Protegida;35;Palmas, Las;Canarias;5
2005;4;891.7;Protegida;35;Palmas, Las;Canarias;5
2006;1;937;Protegida;35;Palmas, Las;Canarias;5
2006;2;965.7;Protegida;35;Palmas, Las;Canarias;5
2006;3;988.6;Protegida;35;Palmas, Las;Canarias;5
2006;4;1017;Protegida;35;Palmas, Las;Canarias;5
2007;1;1025.9;Protegida;35;Palmas, Las;Canarias;5
2007;2;1043.4;Protegida;35;Palmas, Las;Canarias;5
2007;3;1088.6;Protegida;35;Palmas, Las;Canarias;5
2007;4;1109.3;Protegida;35;Palmas, Las;Canarias;5
2008;1;1103.2;Protegida;35;Palmas, Las;Canarias;5
2008;2;1117.2;Protegida;35;Palmas, Las;Canarias;5
2008;3;1101.7;Protegida;35;Palmas, Las;Canarias;5
2008;4;1061.5;Protegida;35;Palmas, Las;Canarias;5
2009;1;1067.5;Protegida;35;Palmas, Las;Canarias;5
2009;2;1062.1;Protegida;35;Palmas, Las;Canarias;5
2009;3;1030.2;Protegida;35;Palmas, Las;Canarias;5
2009;4;1051.4;Protegida;35;Palmas, Las;Canarias;5
2010;1;1063.8;Protegida;35;Palmas, Las;Canarias;5
2010;2;1066.2;Protegida;35;Palmas, Las;Canarias;5
2010;3;1071.2;Protegida;35;Palmas, Las;Canarias;5
2010;4;1096.4;Protegida;35;Palmas, Las;Canarias;5
2011;1;1109.3;Protegida;35;Palmas, Las;Canarias;5
2011;2;1117.9;Protegida;35;Palmas, Las;Canarias;5
2011;3;1129.8;Protegida;35;Palmas, Las;Canarias;5
2011;4;1128.1;Protegida;35;Palmas, Las;Canarias;5
2012;1;1142;Protegida;35;Palmas, Las;Canarias;5
2012;2;1158.9;Protegida;35;Palmas, Las;Canarias;5
2013;1;1121.2;Protegida;35;Palmas, Las;Canarias;5
2013;2;1091.2;Protegida;35;Palmas, Las;Canarias;5
2013;3;1091.6;Protegida;35;Palmas, Las;Canarias;5
2013;4;1078.5;Protegida;35;Palmas, Las;Canarias;5
2014;1;1041.8;Protegida;35;Palmas, Las;Canarias;5
2014;2;1030;Protegida;35;Palmas, Las;Canarias;5
2014;3;994.2;Protegida;35;Palmas, Las;Canarias;5
2014;4;977.3;Protegida;35;Palmas, Las;Canarias;5
2015;1;966.2;Protegida;35;Palmas, Las;Canarias;5
2015;2;974.7;Protegida;35;Palmas, Las;Canarias;5
2015;3;965.5;Protegida;35;Palmas, Las;Canarias;5
2015;4;982;Protegida;35;Palmas, Las;Canarias;5
2016;1;972.4;Protegida;35;Palmas, Las;Canarias;5
2016;2;965.8;Protegida;35;Palmas, Las;Canarias;5
2016;3;970.6;Protegida;35;Palmas, Las;Canarias;5
2016;4;998.5;Protegida;35;Palmas, Las;Canarias;5
2017;1;984.8;Protegida;35;Palmas, Las;Canarias;5
2017;2;972;Protegida;35;Palmas, Las;Canarias;5
2017;3;968.9;Protegida;35;Palmas, Las;Canarias;5
2017;4;968.4;Protegida;35;Palmas, Las;Canarias;5
2018;1;977.4;Protegida;35;Palmas, Las;Canarias;5
2018;2;956.3;Protegida;35;Palmas, Las;Canarias;5
2018;3;953.1;Protegida;35;Palmas, Las;Canarias;5
2018;4;974.1;Protegida;35;Palmas, Las;Canarias;5
2019;1;1000.6;Protegida;35;Palmas, Las;Canarias;5
2019;2;990.5;Protegida;35;Palmas, Las;Canarias;5
2019;3;1016;Protegida;35;Palmas, Las;Canarias;5
2019;4;1016.3;Protegida;35;Palmas, Las;Canarias;5
2020;1;981.3;Protegida;35;Palmas, Las;Canarias;5
2020;2;1000.9;Protegida;35;Palmas, Las;Canarias;5
2020;3;981.8;Protegida;35;Palmas, Las;Canarias;5
2020;4;974.3;Protegida;35;Palmas, Las;Canarias;5
2021;1;991.1;Protegida;35;Palmas, Las;Canarias;5
2021;2;1018;Protegida;35;Palmas, Las;Canarias;5
2021;3;1012;Protegida;35;Palmas, Las;Canarias;5
2021;4;1008.8;Protegida;35;Palmas, Las;Canarias;5
2022;1;1012.2;Protegida;35;Palmas, Las;Canarias;5
2022;2;1018.6;Protegida;35;Palmas, Las;Canarias;5
2022;3;1036.9;Protegida;35;Palmas, Las;Canarias;5
2022;4;1063.3;Protegida;35;Palmas, Las;Canarias;5
2023;1;1095.6;Protegida;35;Palmas, Las;Canarias;5
2023;2;1089.6;Protegida;35;Palmas, Las;Canarias;5
2023;3;1118.2;Protegida;35;Palmas, Las;Canarias;5
2023;4;1119.1;Protegida;35;Palmas, Las;Canarias;5
2024;1;1137.3;Protegida;35;Palmas, Las;Canarias;5
2024;2;1143.7;Protegida;35;Palmas, Las;Canarias;5
2024;3;1145.5;Protegida;35;Palmas, Las;Canarias;5
2024;4;1149.7;Protegida;35;Palmas, Las;Canarias;5
2025;1;1154;Protegida;35;Palmas, Las;Canarias;5
2025;2;1171.6;Protegida;35;Palmas, Las;Canarias;5
2025;3;1182;Protegida;35;Palmas, Las;Canarias;5
2025;4;1192.1;Protegida;35;Palmas, Las;Canarias;5
2026;1;1191;Protegida;35;Palmas, Las;Canarias;5
2026;2;1204.7;Protegida;35;Palmas, Las;Canarias;5
1995;1;576.1;Libre;35;Palmas, Las;Canarias;5
1995;2;606.9;Libre;35;Palmas, Las;Canarias;5
1995;3;606.9;Libre;35;Palmas, Las;Canarias;5
1995;4;613.1;Libre;35;Palmas, Las;Canarias;5
1996;1;619.2;Libre;35;Palmas, Las;Canarias;5
1996;2;630;Libre;35;Palmas, Las;Canarias;5
1996;3;633.1;Libre;35;Palmas, Las;Canarias;5
1996;4;636.2;Libre;35;Palmas, Las;Canarias;5
1997;1;667;Libre;35;Palmas, Las;Canarias;5
1997;2;700.9;Libre;35;Palmas, Las;Canarias;5
1997;3;697.8;Libre;35;Palmas, Las;Canarias;5
1997;4;702.4;Libre;35;Palmas, Las;Canarias;5
1998;1;733.2;Libre;35;Palmas, Las;Canarias;5
1998;2;762.5;Libre;35;Palmas, Las;Canarias;5
1998;3;759.4;Libre;35;Palmas, Las;Canarias;5
1998;4;787.1;Libre;35;Palmas, Las;Canarias;5
1999;1;841.1;Libre;35;Palmas, Las;Canarias;5
1999;2;871.9;Libre;35;Palmas, Las;Canarias;5
1999;3;885.7;Libre;35;Palmas, Las;Canarias;5
1999;4;922.7;Libre;35;Palmas, Las;Canarias;5
2000;1;948.9;Libre;35;Palmas, Las;Canarias;5
2000;2;990.5;Libre;35;Palmas, Las;Canarias;5
2000;3;1027.4;Libre;35;Palmas, Las;Canarias;5
2000;4;1069;Libre;35;Palmas, Las;Canarias;5
2001;1;1107.5;Libre;35;Palmas, Las;Canarias;5
2001;2;1136.8;Libre;35;Palmas, Las;Canarias;5
2001;3;1143;Libre;35;Palmas, Las;Canarias;5
2001;4;1179.9;Libre;35;Palmas, Las;Canarias;5
2002;1;1192.3;Libre;35;Palmas, Las;Canarias;5
2002;2;1244.6;Libre;35;Palmas, Las;Canarias;5
2002;3;1243.1;Libre;35;Palmas, Las;Canarias;5
2002;4;1267.7;Libre;35;Palmas, Las;Canarias;5
2003;1;1295.5;Libre;35;Palmas, Las;Canarias;5
2003;2;1320.1;Libre;35;Palmas, Las;Canarias;5
2003;3;1366.3;Libre;35;Palmas, Las;Canarias;5
2003;4;1389.4;Libre;35;Palmas, Las;Canarias;5
2004;1;1417.2;Libre;35;Palmas, Las;Canarias;5
2004;2;1397.1;Libre;35;Palmas, Las;Canarias;5
2004;3;1463.4;Libre;35;Palmas, Las;Canarias;5
2004;4;1497.3;Libre;35;Palmas, Las;Canarias;5
2005;1;1540.4;Libre;35;Palmas, Las;Canarias;5
2005;2;1588.2;Libre;35;Palmas, Las;Canarias;5
2005;3;1606.6;Libre;35;Palmas, Las;Canarias;5
2005;4;1616.2;Libre;35;Palmas, Las;Canarias;5
2006;1;1670.9;Libre;35;Palmas, Las;Canarias;5
2006;2;1739.1;Libre;35;Palmas, Las;Canarias;5
2006;3;1753;Libre;35;Palmas, Las;Canarias;5
2006;4;1774.5;Libre;35;Palmas, Las;Canarias;5
2007;1;1795.7;Libre;35;Palmas, Las;Canarias;5
2007;2;1843.9;Libre;35;Palmas, Las;Canarias;5
2007;3;1860.8;Libre;35;Palmas, Las;Canarias;5
2007;4;1883.9;Libre;35;Palmas, Las;Canarias;5
2008;1;1910.1;Libre;35;Palmas, Las;Canarias;5
2008;2;1920.9;Libre;35;Palmas, Las;Canarias;5
2008;3;1815.5;Libre;35;Palmas, Las;Canarias;5
2008;4;1803.8;Libre;35;Palmas, Las;Canarias;5
2009;1;1746.8;Libre;35;Palmas, Las;Canarias;5
2009;2;1732.8;Libre;35;Palmas, Las;Canarias;5
2009;3;1751.4;Libre;35;Palmas, Las;Canarias;5
2009;4;1678.3;Libre;35;Palmas, Las;Canarias;5
2010;1;1620.5;Libre;35;Palmas, Las;Canarias;5
2010;2;1602.5;Libre;35;Palmas, Las;Canarias;5
2010;3;1625.1;Libre;35;Palmas, Las;Canarias;5
2010;4;1620.1;Libre;35;Palmas, Las;Canarias;5
2011;1;1542.3;Libre;35;Palmas, Las;Canarias;5
2011;2;1517.6;Libre;35;Palmas, Las;Canarias;5
2011;3;1493.3;Libre;35;Palmas, Las;Canarias;5
2011;4;1433.6;Libre;35;Palmas, Las;Canarias;5
2012;1;1426.4;Libre;35;Palmas, Las;Canarias;5
2012;2;1372.2;Libre;35;Palmas, Las;Canarias;5
2012;3;1305.3;Libre;35;Palmas, Las;Canarias;5
2012;4;1256.6;Libre;35;Palmas, Las;Canarias;5
2013;1;1298.1;Libre;35;Palmas, Las;Canarias;5
2013;2;1328;Libre;35;Palmas, Las;Canarias;5
2013;3;1320.7;Libre;35;Palmas, Las;Canarias;5
2013;4;1344.5;Libre;35;Palmas, Las;Canarias;5
2014;1;1321;Libre;35;Palmas, Las;Canarias;5
2014;2;1310;Libre;35;Palmas, Las;Canarias;5
2014;3;1329.7;Libre;35;Palmas, Las;Canarias;5
2014;4;1340.8;Libre;35;Palmas, Las;Canarias;5
2015;1;1364.3;Libre;35;Palmas, Las;Canarias;5
2015;2;1357.1;Libre;35;Palmas, Las;Canarias;5
2015;3;1364.5;Libre;35;Palmas, Las;Canarias;5
2015;4;1369.9;Libre;35;Palmas, Las;Canarias;5
2016;1;1403.1;Libre;35;Palmas, Las;Canarias;5
2016;2;1421.6;Libre;35;Palmas, Las;Canarias;5
2016;3;1430.6;Libre;35;Palmas, Las;Canarias;5
2016;4;1462.8;Libre;35;Palmas, Las;Canarias;5
2017;1;1475.1;Libre;35;Palmas, Las;Canarias;5
2017;2;1479.1;Libre;35;Palmas, Las;Canarias;5
2017;3;1518.4;Libre;35;Palmas, Las;Canarias;5
2017;4;1525.7;Libre;35;Palmas, Las;Canarias;5
2018;1;1543.7;Libre;35;Palmas, Las;Canarias;5
2018;2;1558.3;Libre;35;Palmas, Las;Canarias;5
2018;3;1573.3;Libre;35;Palmas, Las;Canarias;5
2018;4;1574.5;Libre;35;Palmas, Las;Canarias;5
2019;1;1607.7;Libre;35;Palmas, Las;Canarias;5
2019;2;1593.2;Libre;35;Palmas, Las;Canarias;5
2019;3;1600.3;Libre;35;Palmas, Las;Canarias;5
2019;4;1635.1;Libre;35;Palmas, Las;Canarias;5
2020;1;1614.8;Libre;35;Palmas, Las;Canarias;5
2020;2;1569.2;Libre;35;Palmas, Las;Canarias;5
2020;3;1573.2;Libre;35;Palmas, Las;Canarias;5
2020;4;1581.9;Libre;35;Palmas, Las;Canarias;5
2021;1;1581.1;Libre;35;Palmas, Las;Canarias;5
2021;2;1620.2;Libre;35;Palmas, Las;Canarias;5
2021;3;1625;Libre;35;Palmas, Las;Canarias;5
2021;4;1636.2;Libre;35;Palmas, Las;Canarias;5
2022;1;1680.6;Libre;35;Palmas, Las;Canarias;5
2022;2;1711;Libre;35;Palmas, Las;Canarias;5
2022;3;1702.3;Libre;35;Palmas, Las;Canarias;5
2022;4;1684.4;Libre;35;Palmas, Las;Canarias;5
2023;1;1740.5;Libre;35;Palmas, Las;Canarias;5
2023;2;1754.9;Libre;35;Palmas, Las;Canarias;5
2023;3;1787.7;Libre;35;Palmas, Las;Canarias;5
2023;4;1784.9;Libre;35;Palmas, Las;Canarias;5
2024;1;1831;Libre;35;Palmas, Las;Canarias;5
2024;2;1834.3;Libre;35;Palmas, Las;Canarias;5
2024;3;1858.1;Libre;35;Palmas, Las;Canarias;5
2024;4;1908.7;Libre;35;Palmas, Las;Canarias;5
2025;1;1975.5;Libre;35;Palmas, Las;Canarias;5
2025;2;2000.6;Libre;35;Palmas, Las;Canarias;5
2025;3;2067.4;Libre;35;Palmas, Las;Canarias;5
2025;4;2151.1;Libre;35;Palmas, Las;Canarias;5
2026;1;2203.4;Libre;35;Palmas, Las;Canarias;5
2026;2;2263;Libre;35;Palmas, Las;Canarias;5
2005;1;830.9;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2005;2;842;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2005;3;860.3;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2005;4;902.1;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2006;1;926.2;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2006;2;950.4;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2006;3;956.1;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2006;4;978;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2007;1;994.9;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2007;2;1010.5;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2007;3;1021.4;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2007;4;1061.9;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2008;1;1089.1;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2008;2;1096.7;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2008;3;1088.7;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2008;4;1056.9;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2009;1;1056.9;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2009;2;1052.7;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2009;3;1051.9;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2009;4;1059;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2010;1;1088.1;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2010;2;1097.6;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2010;3;1076.3;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2010;4;1080.2;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2011;1;1121.3;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2011;2;1153.4;Protegida;38;Santa Cruz de Tenerife;Canarias;5
2011;3;1160;Protegida;38;Santa Cruz de Tenerife;Canarias;5
